bench,layer,T_ref,loop,defected,virtual,serial,disable,redundant
facesim,3,318.12,100,0.25,0.0,0.0,0.0,0.25
facesim,0,318.62,100,0.25,0.0,0.0,0.0,0.25
facesim,1,318.62,100,0.25,0.0,0.0,0.0,0.25
facesim,2,318.62,100,0.25,0.0,0.0,0.0,0.25
facesim,3,318.62,100,0.25,0.0,0.0,0.0,0.25
facesim,0,319.12,100,0.25,0.0,0.0,0.0,0.25
facesim,1,319.12,100,0.09375,0.0,0.0,0.0,0.09375
facesim,2,319.12,100,0.0,0.0,0.0,0.0,0.0
facesim,3,319.12,100,0.0,0.0,0.0,0.0,0.0
ferret,0,308.78,100,0.75,7.8125,69.625,0.0,0.5
ferret,1,308.78,100,0.75,7.9375,69.1875,0.0,0.5
ferret,2,308.78,100,0.75,7.8125,68.9375,0.0,0.5
ferret,3,308.78,100,0.75,8.5,67.875,0.0,0.5
ferret,0,309.28,100,0.75,8.1875,68.5625,0.0,0.5
ferret,1,309.28,100,0.75,8.25,69.3125,0.0,0.5
ferret,2,309.28,100,0.75,8.1875,68.5,0.0,0.5
ferret,3,309.28,100,0.5,12.9375,8.875,0.0,0.5
ferret,0,309.78,100,0.5,13.6875,9.25,0.0,0.5
ferret,1,309.78,100,0.5,12.0,9.375,0.0,0.5
ferret,2,309.78,100,0.5,12.875,10.125,0.0,0.5
ferret,3,309.78,100,0.5,13.25,9.125,0.0,0.5
ferret,0,310.28,100,0.5,12.8125,8.6875,0.0,0.5
ferret,1,310.28,100,0.5,13.5,8.75,0.0,0.5
ferret,2,310.28,100,0.5,13.875,8.375,0.0,0.5
ferret,3,310.28,100,0.5,12.4375,8.4375,0.0,0.5
ferret,0,310.78,100,0.5,13.125,9.0,0.0,0.5
ferret,1,310.78,100,0.5,14.0,7.9375,0.0,0.5
ferret,2,310.78,100,0.5,12.5625,9.1875,0.0,0.5
ferret,3,310.78,100,0.5,12.625,10.125,0.0,0.5
ferret,0,311.28,100,0.5,11.8125,9.625,0.0,0.5
ferret,1,311.28,100,0.5,13.5625,9.3125,0.0,0.5
ferret,2,311.28,100,0.5,12.6875,9.25,0.0,0.5
ferret,3,311.28,100,0.5,13.0625,9.3125,0.0,0.5
ferret,0,311.78,100,0.5,12.125,9.5625,0.0,0.5
ferret,1,311.78,100,0.5,13.375,8.625,0.0,0.5
ferret,2,311.78,100,0.5,12.375,10.0,0.0,0.5
ferret,3,311.78,100,0.5,13.5625,8.75,0.0,0.5
ferret,0,312.28,100,0.5,12.25,9.6875,0.0,0.5
ferret,1,312.28,100,0.5,12.0,9.5625,0.0,0.5
ferret,2,312.28,100,0.5,12.875,9.5,0.0,0.5
ferret,3,312.28,100,0.5,13.8125,8.875,0.0,0.5
ferret,0,312.78,100,0.5,12.4375,9.9375,0.0,0.5
ferret,1,312.78,100,0.5,12.1875,10.3125,0.0,0.5
ferret,2,312.78,100,0.25,0.0,0.0,0.0,0.25
ferret,3,312.78,100,0.25,0.0,0.0,0.0,0.25
ferret,0,313.28,100,0.25,0.0,0.0,0.0,0.25
ferret,1,313.28,100,0.25,0.0,0.0,0.0,0.25
ferret,2,313.28,100,0.25,0.0,0.0,0.0,0.25
ferret,3,313.28,100,0.25,0.0,0.0,0.0,0.25
ferret,0,313.78,100,0.25,0.0,0.0,0.0,0.25
ferret,1,313.78,100,0.25,0.0,0.0,0.0,0.25
ferret,2,313.78,100,0.25,0.0,0.0,0.0,0.25
ferret,3,313.78,100,0.25,0.0,0.0,0.0,0.25
ferret,0,314.28,100,0.25,0.0,0.0,0.0,0.25
ferret,1,314.28,100,0.25,0.0,0.0,0.0,0.25
ferret,2,314.28,100,0.25,0.0,0.0,0.0,0.25
ferret,3,314.28,100,0.25,0.0,0.0,0.0,0.25
ferret,0,314.78,100,0.25,0.0,0.0,0.0,0.25
ferret,1,314.78,100,0.25,0.0,0.0,0.0,0.25
